comment,like_count,final_text,sentiment
"selamat buat BPK Prabowo dan Gibran, memang bnr ush memang tdk akan pernah mengkhianati hasilnya....semoga membawa perubahan Aamiin yra",21,"Selamat untuk Bapak Prabowo dan Gibran, memang benar usaha memang tidak akan pernah mengkhianati hasilnya, semoga membawa perubahan. Aamiin yra.",positif
02,0,02 = Pasangan calon nomor urut 2,netral
"3 x Saya pilih anda pak prabowo.... Kmaren pilihan trakhir dlm hati saya bilng, ""saya bantu ini yg trakhir pak prabowo , smoga kali ini anda menang..."" dg ucap bismillah sy coblos gambar anda...",0,"Saya pilih anda pak Prabowo. Kemarin pilihan terakhir dalam hati saya bilang, ""saya bantu ini yang terakhir pak Prabowo, semoga kali ini anda menang"" dengan ucap bismillah saya coblos gambar anda.",positif
"Alhamdulillah mendukung bapak dr 2009. Dan akhirnya terkabul. Selamat untuk bapak harapan kami rakyat kecil semoga indonesia bisa menjadi lebih maju, gemah ripah loh jinawi",53,"Alhamdulillah mendukung Bapak sejak 2009. Dan akhirnya terkabul. Selamat untuk Bapak, harapan kami rakyat kecil semoga Indonesia bisa menjadi lebih maju, gemah ripah loh jinawi.",positif
Alhamdulillah,0,Alhamdulillah,positif
"Selamat jendral..smoga apa yg enkau cita cintakan membawa indonesia emas terkabul ALLAH swt , aamiin..",0,"Selamat Jenderal, semoga apa yang engkau cita-citakan membawa Indonesia menjadi negara emas terkabul, Allah SWT, aamiin.",positif
"Semoga kabinet yang dipilih bener-bener menteri yang kredibel, jujur, amanah, dan religius sehingga bener-bener demi kepentingan rakyat, bukan demi dirinya dan keluarganya, dan bukan mental korupsi.  Selamat pak Prabowo, semoga Indonesia semakin maju.",0,"Semoga kabinet yang dipilih benar-benar menteri yang kredibel, jujur, amanah, dan religius sehingga benar-benar demi kepentingan rakyat, bukan demi dirinya dan keluarganya, dan bukan mental korupsi. Selamat pak Prabowo, semoga Indonesia semakin maju.",positif
Alhamdulillah ️️️️️️♥️♥️♥️♥️♥️♥️♥️♥️,0,Alhamdulillah,positif
Mantap prabowo yessss,0,Mantap Prabowo.,positif
"Itu mentri2 yg disebelah ngapain ikutan, urus beras mahal sono woiiii",0,"Menteri-menteri yang di sebelah sana ikut campur, urus beras mahal di sana.",negatif
Tetep salam waras  03,0,Tetap salam waras Pasangan calon nomor urut 3,negatif
Apa apaan ini,0,Apa ini,netral
"Ditunggu pak pembuktianya,",0,Ditunggu pak pembuktianya.,netral
Welcome periode pemimpin bansos ....,1,Welcome periode pemimpin bantuan sosial ....,netral
pemilu curang ... semoga diulang,0,"Pemilu curang, semoga diulang.",negatif
"semoga amanah aja dah, ga janji"" aja",1,"Semoga amanah saja, tidak janji-janji saja.",netral
"sy pendukung 03 mengucapkan..
selamat menunaikan ibadan puasa dan selamat untuk prabowo gibran
semoga pendukung 01 juga ikut legowo️.",0,Pendukung 03 mengucapkan selamat menunaikan ibadah puasa dan selamat untuk Prabowo Gibran. Semoga pendukung 01 juga ikut legowo.,negatif
Tinggal tagih janji kampanyemu.,0,Tinggal tagih janji kampanyemu.,negatif
"Selamat bertugas jendral!! Engkau nahkoda nya sekarang, perjalanan kapal kita yg bernama NKRI ini masih panjang jendral, masih banyak badai dan gelombang yg akan kita hadang, kami berharap dengan kemudi di tangan mu semoga kita sampai di laut yg tenang damai  dengan semilir angin yg menyejukan, aamiin ya Rabbal alamin.",0,"Selamat bertugas jendral!! Engkau nahkoda nya sekarang, perjalanan kapal kita yang bernama NKRI ini masih panjang jendral, masih banyak badai dan gelombang yang akan kita hadang, kami berharap dengan kemudi di tangan mu semoga kita sampai di laut yang tenang damai dengan semilir angin yang menyejukan, aamiin ya Rabbal alamin.",positif
Tolong bongkar sarang pdi soal ektp..stuju masyarat manado,0,Tolong bongkar sarang PDI soal e-KTP. Semoga masyarakat Manado setuju.,negatif
"Najiiiiis ,haraaaaam",0,"Najis, haram",negatif
Selamat pak prabowo,1,Selamat Pak Prabowo,positif
"Alhamdulillah, MasyaAllah Tabarakallah selamat Pak Prabowo dan Mas Gibran.",12,"Alhamdulillah, selamat Pak Prabowo dan Mas Gibran.",positif
Angket angkat kaki,0,Angket angkat kaki,negatif
Alhamdulilah ya Alloh ... Yg aku dukung menang .. slamat ya pk Prabowo .. salam saya dari warga pribumi Jogja .,0,"Alhamdulillah, yang aku dukung menang. Selamat ya Pak Prabowo, salam saya dari warga pribumi Jogja.",positif
Sepertinya harus selalu berhati hati jendral..jgn terlena krn kebahagiaan...krn targetnya ga akan mau lama2 RI 2 harus segera naik jadi RI 1..WASPADA  JENDRAL !!!,0,"Sepertinya harus selalu berhati-hati jendral, jangan terlena karena kebahagiaan, karena targetnya tidak akan mau lama-lama. RI 2 harus segera naik menjadi RI 1. WASPADA JENDRAL!",negatif
"Alhamdulillah hirobilalamiin. 
Saya ucapkan Selamat buat bp  prabowo dan mas Gibran,, semoga bp sht sllu panjang umur  , semoga Amanah ,, saya sebagai Rakyat kecil merasa Bahagia banget pa",38,"Alhamdulillah hirobilalamiin. 
Saya ucapkan Selamat buat Bapak Prabowo dan Mas Gibran, semoga Bapak sehat selalu panjang umur, semoga Amanah, saya sebagai Rakyat kecil merasa Bahagia banget pa",positif
maju terus,0,maju terus,positif
"Berarti nanti kita gk perlu masakin siang lg buat anak2 yg masih sekolah dong, asik sedikit membantu 
Enaknya tu kalo ad program buat nurunin harga minyak, sembako dll atau setidaknya stabil dan bukannya makin naik dan gk bakalan turun lg, sebagai contoh minyak premium bukan naik lg tpi dihilangkan malah jdi terasa sulitnya ke efek bahan lainnya juga ikutan makin mahal.
Karna kami orang menengah kebawah yg merasakannya selama ini, tanpa banzos gpplah yg penting subsidiin kebutuhan sehari2 kami biar merasakan semuanya",0,"Berarti nanti kita tidak perlu masakin siang lagi buat anak-anak yang masih sekolah dong, asik sedikit membantu. Enaknya tu kalau ada program untuk menurunkan harga minyak, sembako dll atau setidaknya stabil dan bukannya makin naik dan tidak bakalan turun lagi, sebagai contoh minyak premium bukan naik lagi tapi dihilangkan malah jadi terasa sulitnya ke",netral
Kok anak haram konstitusinya gak mendampingi,0,Kok anak haram konstitusinya tidak mendampingi,negatif
"KEMENANGANMU ADA DI BANSOS PADAHAL RAKYAT INDONESIA  RAKYAT YNG KEKURANGAN  DAN RAKUS SEHINGGA BANSOSLAH YG MENANG BUKAN KAMU MBAH PRABOWO .TANPA MENGURAS BANSOS KAMU TIDAK ADA APA APANYA DG AMIN .TERIMA KASIH AMIN TELAH  MENYADARKAN SEBAGIAN RAKYAT INDONESIA TENTANG BAGAIMAN BERPOLITIK YG BAIK DAN MERAKYAT ,HANYA RAKYAT DAN PANITIA PEMILU SAJA YG TIDAK NGERTI  BERAGAMA YG BENAR SELAMAT  MENIKMATI HUTANG DAN KECURANGAN .",0,"Kemenanganmu ada di bansos padahal rakyat Indonesia yang kekurangan dan rakus sehingga bansoslah yang menang bukan kamu Mbah Prabowo. Tanpa menguras bansos kamu tidak ada apa-apanya dengan amin. Terima kasih amin telah menyadarkan sebagian rakyat Indonesia tentang bagaimana berpolitik yang baik dan merakyat, hanya rakyat dan panitia pemilu saja yang tidak ng",negatif
Alhamdulillah ya allah akhirnya aku bisa tidur nyenyak mendengar kabar ini....selamat bapak atas kemenangannya semoga semua urusanya selalu di permudah allah SWT amiin.,28,"Alhamdulillah ya Allah, akhirnya aku bisa tidur nyenyak mendengar kabar ini. Selamat bapak atas kemenangannya, semoga semua urusannya selalu dipermudah Allah SWT, amin.",positif
Akhir nya jadi juga pak,0,Akhirnya jadi juga pak,positif
Congrat pak jendral,0,Selamat pak jenderal,positif
Buktikan janji2mu...awas kalau Indonesia tdk maju awas kalau rakyat tdk makmur....saya org pertama kali yg  akan menurunkan kamu......,0,"Buktikan janji-janjimu, awas kalau Indonesia tidak maju, awas kalau rakyat tidak makmur. Saya orang pertama yang akan menurunkan kamu.",negatif
Gusdur adalah wali Allah,0,Gusdur adalah wali Allah,netral
Selamat harga beras melambung tinggi itu yg kalian maw belum apa apa,0,Selamat harga beras melambung tinggi itu yang kalian mau belum apa-apa,negatif
Satu aja mandatnya yaitu menekan sekecil kecilnya korupsi di Indonesia.,0,Satu-satunya mandatnya adalah menekan sekecil-kecilnya korupsi di Indonesia.,netral
"2014, 2019, 2024 aku selalu memilihmu. Sekarang baru terwujud my President. Semoga negara ini lebih banyak berbuat lagi bagi rakyatnya, ditanganmu lebih bermakna. Congratulation bapak Prabowo dan mas Gibran. Semua bersamamu.",0,"2014, 2019, 2024 aku selalu memilihmu. Sekarang baru terwujud my President. Semoga negara ini lebih banyak berbuat lagi bagi rakyatnya, ditanganmu lebih bermakna. Congratulation bapak Prabowo dan mas Gibran. Semua bersamamu.",positif
"Semoga ke depan Indonesia bisa lebih baik,senang sekali sy liat bp Prabowo Subianto dan bp Airlangga Hartarto berdiri berdampingan_untuk yg paham mitologi jawa pasti bisa melihat aura dan wahyu para raja2 jawa pada kedua orang tersebut, semoga ini pertanda baik untuk bangsa ini,aminn",32,"Semoga ke depan Indonesia bisa lebih baik, senang sekali saya melihat Bapak Prabowo Subianto dan Bapak Airlangga Hartarto berdiri berdampingan. Untuk yang paham mitologi Jawa pasti bisa melihat aura dan wahyu para raja Jawa pada kedua orang tersebut, semoga ini pertanda baik untuk bangsa ini, amin.",positif
Terima  kasi  iya  allah  aman  aman  saja  pak  parBowo  Gibran  menang  merdeka  merdeka  merdeka  menjadi  indonesiya  emas  aming,0,"Terima kasih, Allah selalu menjaga keamanan. Pak Prabowo, Gibran menang! Merdeka, merdeka, merdeka! Menjadi Indonesia emas. Amin.",positif
"alhamdulilah  
selamat bp mudah mudahan amanah dan terus maju",0,"Alhamdulillah, selamat kepada Bapak Mudah, semoga amanah dan terus maju.",positif
Tgl bukti nyata bagi oknum yg suka merendahkan jedral terbaik lanjutkan,0,Tgl bukti nyata bagi oknum yang suka merendahkan jenderal terbaik lanjutkan,negatif
"Allhamdulilah gak sia2 berkali2 nyoblos bapak akhirnya terpilih juga 
Selamat pak Prabowo",47,"Alhamdulillah tidak sia-sia berkali-kali nyoblos, Pak Prabowo akhirnya terpilih juga. Selamat!",positif
Tertip ndas mu wok,1,Tertib dan muda Prabowo,positif
Selamat utk.p prabowo. Titip pesan pak untuk yg mendukung bapak tapi pernah dipanggil kpk dan pernah diduga korupsi tolong lanjutkan diproses dan jangan dilindungi pk,0,"Selamat untuk Prabowo. Titip pesan pak untuk yang mendukung beliau tapi pernah dipanggil KPK dan pernah diduga korupsi, tolong lanjutkan diproses dan jangan dilindungi pihak lain.",netral
Cuman 2 tahun,0,Cuman 2 tahun,netral
"Lihat tampangnya Yusril dan Fahri, menjijikkan, kental dgn penjilat terhadap bangsanya sendiri demi jabatan alias pingin jata kursi di era Prabowo nanti",0,"Lihat tampangnya Yusril dan Fahri, menjijikkan, kental dengan penjilat terhadap bangsanya sendiri demi jabatan alias ingin jata kursi di era Prabowo nanti",negatif
Alhamdulillah  semoga di berikan petunjuk dan kemudahan dalam tugas,0,Alhamdulillah semoga diberikan petunjuk dan kemudahan dalam tugas,positif
Ko pak sama Aku ga di ajak salam,0,Kamu tidak mengajak saya untuk berjabat tangan.,negatif
Mas gibran mana,0,Mas Gibran mana,netral
Ciiieee slmt ya sukses curangnya...tugas berikutnya kumpuli lagi uang yg keluar buat kampanya yeee...,1,"Selamat ya sukses, semoga tugas berikutnya bisa mengumpulkan lagi uang yang dikeluarkan untuk kampanya ya.",netral
"Sebagai pendukung Bspak,saya ucapkan selamat dan sukses",0,"Sebagai pendukung Pasangan Calon nomor urut 1, saya ucapkan selamat dan sukses",negatif
selamat y bp mudah mudahan amanah dan terus maju,0,"Selamat ya Bapak, semoga amanah dan terus maju.",positif
Alhamdulillah,0,Alhamdulillah,positif
Mandat kecurangan,0,Mandat kecurangan,negatif
"Selamat dan sukses pak prabowo ,sluruh pendukungmu  siap membela kinerjamu utk bangsa dan negara serta rakyat smua hrs saling bersatu utk memajukan bangsa dan negara, hilangkn ego dan siapkn utk membangun negara ini demi amanah UUD 1945, smoga berhasil memimpin Indonesia kearah yg lbh baik lg, salam dari rakyat yg cinta damai dan siap bergabdengan tangan utk negeri tercinta ini",0,"Selamat dan sukses pak Prabowo, seluruh pendukungmu siap membela kinerjamu untuk bangsa dan negara serta rakyat semua harus saling bersatu untuk memajukan bangsa dan negara, hilangkan ego dan siapkan untuk membangun negara ini demi amanah UUD 1945, semoga berhasil memimpin Indonesia ke arah yang lebih baik lagi, salam dari rakyat yang cinta dam",positif
Alhamdulilahhhh,0,Alhamdulillah,positif
Alhamdulillah sehat2  perjuangan mu Baru di mulai BP jendral   semoga amanah jadi orang no 1 di Indonesia    PRABOWO GIBRAN,0,"Alhamdulillah sehat-sehat ya, perjuanganmu baru dimulai Bapak Jenderal, semoga amanah menjadi orang nomor 1 di Indonesia Prabowo Gibran",positif
Pengen liat barisan sakit hati beri selamat kpd pk prabowo,0,Pengen liat barisan sakit hati beri selamat kepada PK Prabowo,negatif
Jngn lupa mkan siang grts,0,Jangan lupa makan siang ya,netral
Nah inilah yg rakyat suka . TEGAS . RAMAMAH . TUIDAK SONBONG .  CINTA NKRI . DAN RAKYAT KECIL .,0,Nah inilah yang rakyat suka. TEGAS. RAMAH. TIDAK SOMBONG. CINTA NKRI. DAN RAKYAT KECIL.,positif
"Saya lihat tampang mukanya Fahri dan bahasa tubuhnya menandakan ambisinya ingin perhatian dari Prabowo utk mendapatkan jata jabatan, dasar muka tebal menjual diri tdk tahu malu.",0,"Saya lihat tampang mukanya Fahri dan bahasa tubuhnya menandakan ambisinya ingin perhatian dari Prabowo untuk mendapatkan jata jabatan, dasar muka tebal menjual diri tidak tahu malu.",negatif
Selamat kagem Pak Prabowo dan Mas Gibran... Semoga Indonesia semakin jaya....,0,Selamat kepada Pak Prabowo dan Mas Gibran. Semoga Indonesia semakin jaya.,positif
"Sdh pada tau dari awal karena udah di setting harus menang bagaimanapun caranya,ingat bakal di pertanggung jawabkn di hadapan Allah,kita pasti bakal kembali ke Allah sang penciota",0,"Sudah pada tahu dari awal karena sudah diatur harus menang bagaimanapun caranya, ingat akan dipertanggungjawabkan di hadapan Allah, kita pasti akan kembali ke Allah sang pencipta.",negatif
"Saya pendukung bpk,,tapi Saya mohon IMEI di bandara di hapuskan,,kami di perjalanan lelah ampe bandara indo harus daptar ini itu,,HP dari luar negri kalau GA daptar imei ,,tidak aktip nyampe kampung Hallman",0,"Saya pendukung Bapak, tapi saya mohon IMEI di bandara dihapuskan, kami di perjalanan lelah sampai bandara Indonesia harus daftar ini itu, HP dari luar negeri kalau tidak daftar IMEI, tidak aktif sampai kampung halaman.",netral
Semagat dan selamat JENDERAL,0,Semangat dan selamat JENDERAL,positif
eh yg kalah smpai detik ini msh teriak curang,0,Yang kalah sampai detik ini masih teriak curang.,negatif
01 03 mewek01 03 legowo,0,01 dan 03 mewek 01 dan 03 legowo,negatif
Alhamdulillah,0,Alhamdulillah,positif
Maruarar sirait pak belum di sebut,0,Maruarar Sirait pak belum disebut,negatif
"Hasil da final, kompetisi udah selesai
Maki kita saling  memaafkan , bersatu  membangun NKRI,
Mencitakan keadilan sosial bagi seluruh rakyat negara kesatuan Republik Indonesia.",1,"Hasil dan final, kompetisi sudah selesai.
Mari kita saling memaafkan, bersatu membangun NKRI,
Mencita-citakan keadilan sosial bagi seluruh rakyat negara kesatuan Republik Indonesia.",positif
Cerah nih karir bapak mayor Teddy,0,Cerah ini karir Pak Mayor Teddy,netral
"Alhamdulillah 
semoga amanah jendral",0,"Alhamdulillah, semoga amanah jenderal",positif
"Penantian yang panjang.
Selamat Jendral ,smoga Amanah.dan bisa membawa Indonesia bersatu.untuk membangun NKRI Menuju
Indonesia emas",0,"Penantian yang panjang.
Selamat Jenderal, semoga Amanah dan bisa membawa Indonesia bersatu untuk membangun NKRI Menuju Indonesia emas.",positif
jangan bangga dulu gugatan di mk belum selesai..jangan sampai kena struk kalau nanti semua terbukti,0,"Jangan bangga dulu, gugatan di MK belum selesai. Jangan sampai kena sanksi kalau nanti semua terbukti.",negatif
Alhamdulillah y Allah semoga amanah pak  Bisa memimpin negara ini dgn baik .. aku ikut terharu sekaligus senang BPK akhirnya terpilih moga berkah Selamat barokah ..pak..Aamiin yrb,0,"Alhamdulillah semoga amanah pak Bisa memimpin negara ini dengan baik. Aku ikut terharu sekaligus senang BPK akhirnya terpilih, semoga berkah. Selamat dan barokah pak. Aamiin ya Rabb.",positif
Prabowo Subianto Presidenku,0,Prabowo Subianto Presidenku,positif
"semua rakyat Indonesia merasa senang , bahagia bahkan terharu melihat bpk  di berikan mandat oleh rskyat  utk menjadi Pemimpin negeri ini ...Penantian Panjang Bpk akhirnys membuahkan hasil yg gemilang . 
semoga bpk. di berikan kesehatan yg prima sampai pelantikan nsnti .
Bravo Pak Prabowo .",1,"Semua rakyat Indonesia merasa senang, bahagia bahkan terharu melihat Bapak diberikan mandat oleh rakyat untuk menjadi Pemimpin negeri ini. Penantian Panjang Bapak akhirnya membuahkan hasil yang gemilang. Semoga Bapak diberikan kesehatan yang prima sampai pelantikan nanti. Bravo Pak Prabowo.",positif
tugas kami Telah Usai mambawa bapak ke posisi tertinggi di negara ini....Selamat menjalankan tugas pak dan semoga amanah,0,"Tugas kami telah usai membawa bapak ke posisi tertinggi di negara ini. Selamat menjalankan tugas, Pak, dan semoga amanah.",positif
Kasihan lihat @fahri_hamza gk di salamin sama @prabowo,0,Kasihan lihat Fahri Hamza tidak disalami oleh Prabowo,negatif
Gibrun mana kok gak ikut takut pidato,0,Gibran mana kok tidak ikut takut pidato,negatif
Selamat jenderalll,0,Selamat jenderal,positif
Selamat jendral... Biar anak abah nangisss,0,Selamat Jenderal... Biar anak bapak menangis,negatif
Menang karena curang,0,Menang karena curang,negatif
"Selamat untukmu Jendral setelah sekian lama penantianmu akhirnya kau diberikan mandat oleh rakyat untuk memimpin negara Indonesia yang tercinta ini, bravo untuk pak Prabowo dan Gibran.",0,"Selamat untukmu Jendral setelah sekian lama penantianmu akhirnya kau diberikan mandat oleh rakyat untuk memimpin negara Indonesia yang tercinta ini, bravo untuk pak Prabowo dan Gibran.",positif
"allhmdllh perjuangan buzerr tercapai untuk perpanjang kontrakkk
Semoga amanah buat buzer dan oendukungnya..makan gratis dan naikan gaji...saya harap buzerr di naikan gajinya juga y pak..karna mereka yg paling bekerja keras..kn kn kn",0,"Alhamdulillah perjuangan buzzer tercapai untuk perpanjang kontrak. Semoga amanah buat buzzer dan pendukungnya, makan gratis dan naikkan gaji. Saya harap buzzer dinaikkan gajinya juga ya pak, karena merekalah yang paling bekerja keras.",negatif
Alhamdulillah,0,Alhamdulillah,positif
"Semoga Allah senantiasa melimpahkan Rahmad kpd bangsa  Indonesia, dan semoga tidak ada kerusuhan lagi di negri ini.",1,"Semoga Allah senantiasa melimpahkan rahmat kepada bangsa Indonesia, dan semoga tidak ada kerusuhan lagi di negeri ini.",netral
