author,comment,published_at,like_count,final_text
@AnitaOviana,Selamet pah parbowo  Gibran jadi persiden somaga amana buat rakyat sehat2 pah amin,2024-03-20T20:36:29Z,0,"Selamat pak Prabowo, Gibran jadi presiden semoga amanah buat rakyat. Sehat-sehat pak amin."
@nazmudin-zf2or,BANSOS,2024-03-20T20:36:17Z,0,BANSOS
@maswik-10,Semoga bermanfaat,2024-03-20T20:36:15Z,0,Semoga bermanfaat
@adiwahyudin2677,"Puji syukur alhamdulilah, slamat buat pak prabowo & mas gibran, smoga kalian mengemban dng baik tugas yg diberikan rakyat indonesia. MERDEKA MERDEKA MERDEKA",2024-03-20T20:36:14Z,7,"Puji syukur alhamdulillah, selamat untuk Pak Prabowo & Mas Gibran, semoga kalian mengemban dengan baik tugas yang diberikan rakyat Indonesia. MERDEKA MERDEKA MERDEKA"
@gustinyomansopian4072,"Selamat Pk.jendral semogga dgn kepemimpinan Bpk Prabowo Subianto Indonesia akan semakin Maju di dlm semua bidang, menuju Indonesia Emas..Aamiiinn Aamiiinnn yra..",2024-03-20T20:36:03Z,0,"Selamat Pak Jenderal, semoga dengan kepemimpinan Bapak Prabowo Subianto Indonesia akan semakin maju di dalam semua bidang, menuju Indonesia Emas. Amin."
@henricaniago5316,"Prabowo tidak mewakili seluruh rakyat Indonesia,penuh dengan kecurangan dan rekayasa,",2024-03-20T20:35:55Z,0,"Prabowo tidak mewakili seluruh rakyat Indonesia, penuh dengan kecurangan dan rekayasa."
@faisalhakim888,Macan asia,2024-03-20T20:35:49Z,0,Macan Asia
@NikoFanesa,Selamat buat pak prabowo dn mas gibran.... Semoga jadi pemimpin yang amanah,2024-03-20T20:35:39Z,0,Selamat untuk Pak Prabowo dan Mas Gibran. Semoga menjadi pemimpin yang amanah.
@yadi_h9157,Sayangi rakyatmu Pak,2024-03-20T20:35:14Z,0,Sayangi rakyatmu Pak
@rudikurniawanrudi640,Gibrannya di mana ?,2024-03-20T20:35:07Z,0,Gibrannya di mana?
@TUTKHMUN,Anak abah mana anak abah.. anak abah masuk gow,2024-03-20T20:34:47Z,0,Anak bapak mana anak bapak.. anak bapak masuk golongan.
@jemikusuma1715,alhamdulillahhh alhamdulillahh alhamdulillahhhh,2024-03-20T20:34:24Z,0,alhamdulillah
@kinurjatichannel911,Amiiin ya Allah,2024-03-20T20:34:22Z,0,Amiin ya Allah
@mustariuyee7014,Selamat wo smpe sgitu'y pngen jd president....,2024-03-20T20:33:55Z,0,Selamat sampai sejauh ini sangat ingin menjadi presiden.
@shokibfaizin4848,Wakilnya kemana tu... Kok ngumpet,2024-03-20T20:33:51Z,0,Wakilnya kemana tu... Kok ngumpet
@MuhlisMuhlis-vy4mq,Ya Alloh selamatkan negri ini dari bandit bandit negri ini  manusia munafik Aknatulloh semoga Alloh lenyapkan kalian dari moka bumi negri ini manusia gak punya malu gak punya moral gk beradap,2024-03-20T20:33:43Z,0,"Ya Allah, selamatkan negeri ini dari para bandit, manusia munafik. Amin. Semoga Allah menghilangkan kalian dari muka bumi negeri ini, manusia tidak punya malu, tidak punya moral, tidak beradab."
@SaePudin-i8m,Amin YAllah semoga Amanah pa prabowo memimpin negara indonesia,2024-03-20T20:33:41Z,0,Semoga Amanah pak Prabowo memimpin negara Indonesia.
@sejutapemuda,"ALL IN, MAKAN GRATIS KITA",2024-03-20T20:33:38Z,0,"ALL IN, MAKAN GRATIS KITA"
@dhanieputra,Selamat JendraL sdh Terpilih Menjadi President 2024-2029 Tidak sia2 Saya Memilihmu JendraL.,2024-03-20T20:33:03Z,35,Selamat Jenderal sudah terpilih menjadi Presiden 2024-2029. Tidak sia-sia saya memilihmu Jenderal.
@asryma4872,Menang curang,2024-03-20T20:32:48Z,2,Menang curang
@mochammadubaidillah293,"Rakyat jngn sampai mau di banteng hitamkan oleh paslon yg blom bs move on trima kekalahan ..
Mari kita beri kesempatan kpd beliau memimpin.. Urusan berhasil g nya dlm memimpin  nanti biarlah rakyat yg menilai..kita pasrah dan berserah diri aja kpd ALLAH swt..",2024-03-20T20:32:28Z,0,Rakyat jangan sampai mau dibodohi oleh pasangan calon yang belum bisa move on terima kekalahan. Mari kita beri kesempatan kepada beliau memimpin. Urusan berhasil atau tidak dalam memimpin nanti biarlah rakyat yang menilai. Kita pasrah dan berserah diri saja kepada Allah SWT.
@helmyaprian7717,smoga jadi pmimpin yg amanah & bsa bekerja mneruskan pmbangunan yg ad.amin,2024-03-20T20:32:20Z,0,Semoga jadi pemimpin yang amanah dan bisa bekerja meneruskan pembangunan yang ada.
@mentaripagi5173,"Selamat ya Pak
Semoga membawa Indonesia lebih baik ........",2024-03-20T20:32:09Z,0,"Selamat ya Pak
Semoga membawa Indonesia lebih baik"
@elangsamudra8304,"Pemimpin yg bijak, kuat, gk ada yg bs ngatur2 karena Bpk PRABOWO BUKAN PETUGAS PARTAI SELAMAT JRNDRAL semoga engkau menjadi pemimpin yg AMANAH",2024-03-20T20:31:52Z,0,"Pemimpin yang bijak, kuat, tidak ada yang bisa mengatur-atur karena Bapak Prabowo bukan petugas partai. Semoga engkau menjadi pemimpin yang amanah."
@hadasalehudin7526,"Slmt kpda bpk Prabowo, dn rakyai indonesian, mnati dn menagih janji 2 yg tlah d ucapkan, harapan dan Doa smga jayalah rakyat indonesia, ttapi harus d ingat, janji adalah hutang, dn harus d laksanakan, klau tdak brtanggung jawab kpda rakyat dn ALLOH swt di akhirat nanti, trmksh",2024-03-20T20:31:48Z,0,"Selamat kepada Bapak Prabowo, dan rakyat Indonesia, menanti dan menagih janji 2 yang telah diucapkan, harapan dan doa semoga jayalah rakyat Indonesia, tetapi harus diingat, janji adalah hutang, dan harus dilaksanakan, kalau tidak bertanggung jawab kepada rakyat dan Allah SWT di akhirat nanti, terima kasih."
@baca_tanda,"duh Gusti, kenapa negeri ini jadi seperti ini ?",2024-03-20T20:31:24Z,0,"duh Gusti, kenapa negeri ini jadi seperti ini ?"
@dimasheru8729,Selamat pak,2024-03-20T20:31:22Z,0,Selamat pak
@KangRoby-z4y,Selamat pak prabowo subianto,2024-03-20T20:31:22Z,0,Selamat Pak Prabowo Subianto
@Deutsc05,Pret,2024-03-20T20:31:10Z,0,Pret
@MahatmaKarya,"Monggo kerjo, mas! Ojo nesu lan kesusu, rakyat ngenteni sambil niteni.",2024-03-20T20:30:37Z,0,"Monggo kerja, mas! Jangan gelisah dan khawatir, rakyat menunggu sambil menanti."
@MayaMarcela-q5v,Selamat pak prabowo - gibran,2024-03-20T20:30:30Z,0,Selamat Pak Prabowo - Gibran
@warungjeente,"lapor jendral Tugas mengantarkan selesai, siap kawal pemerintahan selanjutnya menuju Indonesia Emas",2024-03-20T20:30:17Z,0,"lapor jendral Tugas mengantarkan selesai, siap kawal pemerintahan selanjutnya menuju Indonesia Emas"
@arekoppisial7984,Alhamdulillah ya Allah. mbah bowo presidenku.,2024-03-20T20:30:13Z,0,Alhamdulillah ya Allah. Mbah Prabowo presidenku.
@gpschannel5008,Terharu liat pak Prabowo sekian lama menanti akhirnya menang juga semoga beliau tidak menyia nyiakan amat rakyat,2024-03-20T20:30:06Z,0,"Terharu melihat Pak Prabowo setelah sekian lama menanti akhirnya menang juga, semoga beliau tidak menyia-nyiakan amanat rakyat."
@putracakra2352,01 dan 03 mana suaranya,2024-03-20T20:30:01Z,0,01 dan 03 mana suaranya
@junaididarmawan,"klu ada kecurangan yg didesain pemimpin, klu ada keterlibatan pejabat sehingga memenangkan salah satu paslon, ada suap kpd rakyat shg terjadi pelanggaran konstusi, bermain masif terstruktur dan ada keterlibatan KPU smg Allah SWT mengelegarkan petirnya menyambar mrk semua yg curang dan terlibat dgn suara yg sangat dasyat. Amin",2024-03-20T20:29:27Z,0,"Jika ada kecurangan yang didesain oleh pemimpin, jika ada keterlibatan pejabat sehingga memenangkan salah satu pasangan calon, ada suap kepada rakyat sehingga terjadi pelanggaran konstitusi, bermain masif terstruktur dan ada keterlibatan KPU semoga Allah SWT mengelegarkan petirnya menyambar mereka semua yang curang dan terlibat dengan suara yang sangat dahsy"
@ryanyudistira9458,Alhamdulillah 02,2024-03-20T20:29:21Z,0,Alhamdulillah 02
@MohanlbsLbs,2014 2019 aku mendukungmu.tapi karena anak haram konstitusi aku tdk mendukung,2024-03-20T20:29:19Z,0,2014-2019 aku mendukungmu. Tapi karena anak haram konstitusi aku tidak mendukung.
@devildeathrock95,Alhamdulillah,2024-03-20T20:29:16Z,0,Alhamdulillah
@Ellawati64Ellawati64,Allhamdulllah ahirnya pilihanku dr thn 2014 .2019 dan 2024 menang ya pak moga bpk prabowo amanah utk indonesia emas 2045,2024-03-20T20:28:48Z,0,"Alhamdulillah akhirnya pilihanku dari tahun 2014, 2019, dan 2024 menang ya pak, semoga Bapak Prabowo amanah untuk Indonesia emas 2045."
@DangDud,"Allhmdulillah,,sllu dukung Prabowo 3 kali,Akhirnya trbayarkan ️️",2024-03-20T20:28:38Z,0,"Alhamdulillah, selalu dukung Prabowo 3 kali, Akhirnya terbayarkan"
@mancingBirahi_YT,Akhirnya bapak gue bakal dilantik,2024-03-20T20:28:19Z,0,Akhirnya ayah saya akan dilantik
@ZvbDsd-zj7zx,sukses pak telah berhasil terpilih satu putaran mogah dapat mengemban tugas buat indonesia emas penantian yang panjang berhasil salam sejaterah dan maju dan damai buat indonesia,2024-03-20T20:28:13Z,0,"Sukses Pak telah berhasil terpilih satu putaran. Semoga dapat mengemban tugas untuk Indonesia. Penantian yang panjang berhasil. Salam sejahtera, maju, dan damai untuk Indonesia."
@komarudintamvan,Pendukung sejak gerinda ada,2024-03-20T20:28:02Z,0,Pendukung sejak Gerindra ada
@idaboli9003,Syukur Alhamdulillah3X........Indonesia Mendoakan yg terbaik  dan Mendukung Bapak Prabowo dan Bapak Gibran......Amiiiiiii8n,2024-03-20T20:28:02Z,0,Syukur Alhamdulillah... Indonesia mendoakan yang terbaik dan mendukung Bapak Prabowo dan Bapak Gibran... Amiiiiiiiin
@AsAs-th7sv,Allham dulillah,2024-03-20T20:27:47Z,0,Alhamdulillah
@user-paulus,Hahaha dan hahaha,2024-03-20T20:27:46Z,0,Hahaha dan hahaha
@Ananda21477,Selamat pak prabowo..semoga segala sesuatu diberikan kepancaran dalam memimpin negri tercinta ini Aamiin..,2024-03-20T20:27:43Z,0,"Selamat Pak Prabowo, semoga segala sesuatu diberikan kejelasan dalam memimpin negeri tercinta ini. Aamiin."
@evanevan7300,Sahhh pak....selanjutnya berikan rakyat kebahagiaan dan kesejahteraan. Jgn libatkan Yohanes Anis di kabinetmu pak.,2024-03-20T20:27:41Z,0,"Sah pak, selanjutnya berikan rakyat kebahagiaan dan kesejahteraan. Jangan libatkan Yohanes Anis di kabinetmu pak."
@syamsular3146,Alhamdulillah.salam dari Sulawesi tenggara.,2024-03-20T20:27:40Z,0,"Alhamdulillah, salam dari Sulawesi Tenggara."
@ahmadshoiem1487,"Kami titipkan negara ini kepada anda 
Jendral",2024-03-20T20:27:39Z,0,"Kami titipkan negara ini kepada anda
Jenderal"
@metrinawiyantias2276,"Alhamdulillah, Congrats Jendral",2024-03-20T20:27:28Z,0,"Alhamdulillah, Selamat Jenderal"
@sekedarwiburan3441,Horeee.lebaran bareng pak wiwi,2024-03-20T20:27:00Z,0,Lebaran bareng Pak Jokowi
@syahrianti7554,"Alhamdulillah pak akhirnya kesabaran ,,kegigihan dan perjuangan bapak selama in diijabah SMA Allah ,,sangat2 bersyukur dan bangga sudah memilih bapak love you moree bpak ku 
Skrng waktu nya bapak mewujudkan mimpi2 bapak untuk Indonesia emas ,,semogah bapak selalu sehat dan dilancarkan pekerjaan nya pak walaupun kadang banyak yg mencaci menfitnah tpi yakinlah pak lebih banyak org yg menyayangi bapak ,,sekali lagi semangat bapak ku syang",2024-03-20T20:26:58Z,7,"Alhamdulillah pak akhirnya kesabaran, kegigihan dan perjuangan bapak selama ini diijabah SMA Allah, sangat bersyukur dan bangga sudah memilih bapak. Skrng waktu nya bapak mewujudkan mimpi2 bapak untuk Indonesia emas, semoga bapak selalu sehat dan dilancarkan pekerjaan nya pak walaupun kadang banyak yang menc"
@MohanlbsLbs,Semoga kebenaran akan mencari jalannya sendiri.,2024-03-20T20:26:09Z,1,Semoga kebenaran akan mencari jalannya sendiri.
@relax9324,Allah maha tau lo.,2024-03-20T20:26:05Z,0,Allah maha tahu kamu.
@riskifachrudin5666,"Gw penasaran ntr sama kabinet menterinya, apakah ada kejutan??? Dan penasaran bgt jg sama program makan gratis nya, apakah lancar sampe akhir dan merata?? Kita nantikan sja",2024-03-20T20:25:56Z,0,"Saya penasaran nanti dengan kabinet menterinya, apakah ada kejutan? Dan penasaran juga dengan program makan gratisnya, apakah lancar sampai akhir dan merata? Kita nantikan saja."
@XhxbjsShudhd,Alhamdllh Ya Allah sungguh hati ku seneng bangt pilihan ku yg jdi persiden semoga sehat sellu pak persiden pak prabowo dn mas gibran Amin,2024-03-20T20:25:53Z,0,"Alhamdulillah Ya Allah sungguh hatiku senang banget pilihanku yang jadi presiden, semoga sehat selalu Pak Presiden Pak Prabowo dan Mas Gibran Amin."
@Iyoskompen,"Selamat Pak.
Semoha amanah dan tetap rendah hati
Kami percaya Indonesia akan lebih baik lagi di bawah kepemimpinan anda",2024-03-20T20:25:47Z,0,Selamat Pak. Semoga amanah dan tetap rendah hati. Kami percaya Indonesia akan lebih baik lagi di bawah kepemimpinan Anda.
@Naa_fis3299,"Menang dg kecurangan, akan menjadi beban moral dan beban sejarah yg tak terlupakan. Selamat menikmati kekuasaan yg diperoleh dg kecurangan.",2024-03-20T20:25:45Z,1,"Menang dengan kecurangan, akan menjadi beban moral dan beban sejarah yang tak terlupakan. Selamat menikmati kekuasaan yang diperoleh dengan kecurangan."
@yogipd439,"Yg demo orang yg gakterima kalah tepiperlu diwaspadai karena ada kelompok radikal diboncenggi dlm demo, semoga tni polri jgn sampaiterkecoholeh mereka",2024-03-20T20:25:41Z,0,"Orang yang tidak menerima kekalahan perlu diwaspadai karena ada kelompok radikal diboncengi dalam demo, semoga TNI dan Polri jangan sampai terkecoh oleh mereka."
@akukamu-pt8jk,Alhamdulilah,2024-03-20T20:25:34Z,0,Alhamdulillah
@FitriPutri-w9n,Alhamdulillah pak Prabowo menang berkah bulan suci Ramadhan smga sukses pak jadilah pemimpin qmi yg amanah Slam dari kalimantan,2024-03-20T20:25:27Z,0,Alhamdulillah pak Prabowo menang berkah bulan suci Ramadhan semoga sukses pak jadilah pemimpin kami yang amanah Salam dari Kalimantan
@dianaarafa8663,Selamat bapak  salam dr Brunei,2024-03-20T20:25:23Z,0,"Selamat Bapak, salam dari Brunei."
@poncowidodo474,"Alhamdulillah orang jujur dilindungi Alloh...
Selamat tuk Prabowo Gibran..",2024-03-20T20:25:19Z,0,"Alhamdulillah orang jujur dilindungi Allah...
Selamat untuk Prabowo Gibran.."
@novasaputra4913,Trimakasih ya Alloh atas ijin mu pak Prabowo menjadi pemingpin bangsa indonesia..,2024-03-20T20:25:05Z,0,"Terima kasih ya Allah atas izin-Mu, Pak Prabowo menjadi pemimpin bangsa Indonesia."
@irwanahmad1961,Siap bpk RI,2024-03-20T20:24:56Z,0,Siap Bapak RI
@MohanlbsLbs,Prabowo yes anak haram konstitusi no,2024-03-20T20:24:53Z,0,Prabowo ya anak tidak sah konstitusi tidak
@yulianidara1742,"Alhamdulillah ya pak, selamat atas kemenangan nya",2024-03-20T20:24:53Z,0,"Alhamdulillah ya pak, selamat atas kemenangan nya"
@KurniaAji1830,1 3 menyala abang ku,2024-03-20T20:24:26Z,0,01 dan 03 menyala abangku
@dwulan1451,Alhamdulillah....bolooooo..... Pak prabowo presidenku,2024-03-20T20:24:25Z,0,Alhamdulillah.... Pak Prabowo presidenku
@LINGLINGgaming,fahri hamzah... jangan dibelakang lah...,2024-03-20T20:24:19Z,0,Fahri Hamzah jangan di belakang.
@ZainirhamZainirham,Yang menang Smoga aja bisa mengusut tuntas para koruptor bahkan kalo bisa dimiskin kan aja biar kapok,2024-03-20T20:24:10Z,0,Yang menang semoga saja bisa mengusut tuntas para koruptor bahkan kalau bisa dimiskinkan saja biar kapok.
@purnairawan6730,Selamat pak semoga amanah,2024-03-20T20:23:57Z,0,"Selamat Pak, semoga amanah."
@Rani-f4n,Alhamdulillah selamat bapakkuuuu,2024-03-20T20:23:56Z,0,Alhamdulillah selamat ayah
@MohanlbsLbs,Manusia yg tdk beretika,2024-03-20T20:23:53Z,0,Manusia yang tidak beretika
@Suparnochanel,Kasihan Ganjar aku liat dia malu bgett,2024-03-20T20:23:42Z,0,Kasihan Ganjar aku liat dia malu banget
@Emberta,Semangat,2024-03-20T20:23:39Z,0,Semangat
@panjiwibowo2850,Kasihan fahri hamzah ga di salamin sama pak praroro hihihi,2024-03-20T20:23:10Z,0,Kasihan Fahri Hamzah tidak disalami oleh Pak Prabowo hihihi
@sammoel5090,Akhirnya selamat bertugas amanah rakyat jendral,2024-03-20T20:22:51Z,0,Akhirnya selamat bertugas amanah rakyat jendral
@FritzHannes,PRABOWO-GIBRAN MELAKUKAN KECURANGAN DAN PELANGGARAN...................,2024-03-20T20:22:49Z,0,Prabowo-Gibran melakukan kecurangan dan pelanggaran.
@AsepNusa-t3n,"Ingat& jgn coba"" melupakan janji selama anda kampanye Pada rakyat.ingat janji adlh hutang yg wajib anda lunasi.trutama janji makan siang gratisss.ingat itu!!!!",2024-03-20T20:22:48Z,0,"Ingat jangan coba melupakan janji selama Anda kampanye pada rakyat. Ingat janji adalah hutang yang wajib Anda lunasi, terutama janji makan siang gratis. Ingat itu!"
@GOMADUCHANNEL,Alhamdulillah Selamat Selamat Selamat Pak Prabowo & Mas Gibran  Semoga NKRI makin lebih Maju,2024-03-20T20:22:39Z,0,Alhamdulillah Selamat Pak Prabowo & Mas Gibran Semoga NKRI makin lebih Maju
@Rowilan,Mantap pak prabowo,2024-03-20T20:22:32Z,0,Mantap pak Prabowo
@TrisGiantara-f3c,Semoga Allah memberikan kesehatan dan kekuatan kepada Bapak Prabowo dan Gibran untuk melaksanakan tugasnya.,2024-03-20T20:22:18Z,0,Semoga Allah memberikan kesehatan dan kekuatan kepada Bapak Prabowo dan Gibran untuk melaksanakan tugasnya.
@AzierakaylajazmineKayla-bp9be,PRABOWO SUBIANTO UNTUK NKRI,2024-03-20T20:21:41Z,0,Prabowo Subianto untuk NKRI
@Zulaikha21Hamzah23,Alhamdulillah selamat buat bpk brabowo Subianto dan Gibran Rakabuming raka,2024-03-20T20:21:35Z,0,Alhamdulillah selamat buat Bapak Prabowo Subianto dan Gibran Rakabuming Raka
@HenyKencantiqa,Mulai sekarang rasakan lah... Segala kebutuhan pokok akan naik.. Pajak motor naik.. Warkop juga dipajakin.,2024-03-20T20:21:24Z,0,Mulai sekarang rasakan lah... Segala kebutuhan pokok akan naik.. Pajak motor naik.. Warkop juga dipajakin.
@setyaalfitrah8659,Selamat buat Bapak Prabowo & Mas Gibran,2024-03-20T20:21:24Z,0,Selamat untuk Bapak Prabowo dan Mas Gibran
@adesenyo2756,Ahamdulillah ...selamat bapak,2024-03-20T20:20:59Z,0,"Alhamdulillah, selamat Bapak."
@AzierakaylajazmineKayla-bp9be,Hidup matiku hanyA untuk prabowo subianto .. Karena beliau yg paling ikhlas  untuk negeri ini,2024-03-20T20:20:52Z,0,"Hidup matiku hanya untuk Prabowo Subianto, karena beliau yang paling ikhlas untuk negeri ini."
@olgasiallagan8539,"ngga percaya.....sy tetap mau hak angket, ngga peduli dengan hasil kpu",2024-03-20T20:20:49Z,0,"Tidak percaya, saya tetap ingin hak angket, tidak peduli dengan hasil KPU."
@WindaIhat,Berjamaah korupsiitip kedaulatan Indonesia  jangan di jual aset  bkeasing Aseng jangan jadi petugas partai Konoha Prabowo persiden bukan petugas partai,2024-03-20T20:20:28Z,0,"Berjamaah korupsi tipu-tipu kedaulatan Indonesia, jangan dijual aset, bekerja sama dengan Aseng, jangan jadi petugas partai. Prabowo presiden bukan petugas partai."
@denykusmawati1662,Semoga Amanah dan sehat selalu pak......rakyat kecil seperti kami menantikan exsionmu.....️️,2024-03-20T20:20:11Z,0,"Semoga Amanah dan sehat selalu pak, rakyat kecil seperti kami menantikan eksionmu."
@MoonlightBird-kr2je,Innalillahi wainnailaihi roji'un,2024-03-20T20:19:38Z,0,Innalillahi wainnailaihi roji'un
@AlenaZhafira-co9dn,Alhamdulillah selamat pak Prabowo & mas Gibran semoga JD pemimpin yg amanah...aamiin,2024-03-20T20:19:36Z,0,"Alhamdulillah selamat pak Prabowo & mas Gibran semoga jadi pemimpin yang amanah, aamiin."
@Irman-n6v,Inilah pilihan kami rakyat indonesia...,2024-03-20T20:19:19Z,0,Inilah pilihan kami rakyat Indonesia.
@EkoCahyono-p2d,Selamat komandan prabowo....jalankan amanah rakyat sesuai uud 1945 kami rakyat dan mantan anggotamu di medan tempur akan selalu mendoakanmu selama memimpin nkri 5 tahun kedepan...,2024-03-20T20:19:09Z,1,"Selamat komandan Prabowo, jalankan amanah rakyat sesuai UUD 1945. Kami rakyat dan mantan anggota di medan tempur akan selalu mendoakanmu selama memimpin NKRI 5 tahun ke depan."
@fadlisihasaleh4248,"Selamat buat prabowo, saya akan jilat anda ...",2024-03-20T20:18:50Z,0,"Selamat untuk Prabowo, saya akan mendukung Anda ..."
@Leon.S.Kennedy69,Alhamdulillah,2024-03-20T20:18:28Z,0,Alhamdulillah
@jhonrocker9941,segera bangunkan macan asia pak,2024-03-20T20:18:08Z,0,"Segera bangunkan Macan Asia, Pak."
@Ayusuryanibhr,Alhamdulillah semoga kedepannya bisa membawa indonesia lebih maju.,2024-03-20T20:18:04Z,0,Alhamdulillah semoga ke depannya bisa membawa Indonesia lebih maju.
@kwonglie214,CONGRATULATION....BPK PRABOWO.....JANGAN LUPA DIASPORA INDONESIA  HRS DIBERIKAN GOLDEN VISA.......INDONESIA CALLING       PULANG KAMPUNG     THANKS YOU FROM BOISE IDAHO USA,2024-03-20T20:18:01Z,0,"Selamat Bapak Prabowo, jangan lupa diaspora Indonesia harus diberikan Golden Visa. Indonesia memanggil, pulang kampung. Terima kasih dari Boise, Idaho, USA."
@KakangWijaya12,DAN MANDAT ROHINGYA ADA DI TANGAN ABAH ANIS BIN YOHANES DAN OOM GANJAR...,2024-03-20T20:17:56Z,1,Mandat Rohingya ada di tangan Abah Anis bin Yohanes dan Pak Ganjar...
@likesmileandspirit5841,Silit meletek..,2024-03-20T20:17:33Z,0,Silit meletek.
@BorneoNewsJournalist,Alhamdulillah,2024-03-20T20:17:28Z,0,Alhamdulillah
@wongedan5983,ALHAMDULLH,2024-03-20T20:17:26Z,0,ALHAMDULILLAH
